Time,AB46,AB46,AB46,AB46,AB47,AB47,AB47,AB47
Time,NO2,PM1,PM2.5,PM10,NO2,PM1,PM2.5,PM10
[UTC],[ug/m-3],[ug/m-3],[ug/m-3],[ug/m-3],[ug/m-3],[ug/m-3],[ug/m-3],[ug/m-3]
11-07-16 07:00,36.6462,5.1003,8.9892,27.5516,24.2363,4.7001,8.5948,21.2523
11-07-16 08:00,33.2243,4.9832,9.1723,27.2096,25.3237,4.5878,8.038,21.6864
11-07-16 09:00,36.4568,4.9185,8.9149,28.1526,20.8061,4.2425,7.5103,18.0311
11-07-16 10:00,40.0866,4.9324,9.1434,25.8443,22.0922,3.3603,5.8743,16.2415
11-07-16 11:00,39.2941,4.6038,8.0665,26.3289,19.7054,3.5073,5.9156,18.1651
11-07-16 12:00,42.5133,4.8949,9.3235,34.0557,19.647,3.4582,6.2066,19.8663
11-07-16 13:00,34.2195,4.5959,8.3349,32.8243,15.0148,3.4509,5.8486,21.4936
11-07-16 14:00,36.1486,5.2563,9.6533,40.2968,18.0006,4.0403,7.6972,30.6134
11-07-16 15:00,22.7721,4.1526,8.1642,29.2516,16.7473,3.5115,6.6178,25.4465
11-07-16 16:00,24.4943,3.7313,6.6491,21.6257,18.9119,3.2435,5.1694,16.201
11-07-16 17:00,22.9461,3.4839,5.3643,17.6303,15.7029,2.8023,4.59,13.3931
11-07-16 18:00,20.7222,3.6405,6.1578,22.1897,19.0655,3.2841,5.345,17.2659
11-07-16 19:00,18.3897,3.8584,7.3153,25.6689,14.4926,3.6288,6.1526,22.5091
11-07-16 20:00,36.6462,3.7982,6.6618,21.4363,26.5913,3.366,5.5783,17.3367
11-07-16 21:00,31.9669,4.1515,7.3206,19.5718,26.1203,3.8692,6.3607,17.724
11-07-16 22:00,25.8889,4.1317,7.0316,22.6027,20.6792,3.9439,6.6601,19.9264
11-07-16 23:00,21.2259,4.7668,8.4238,23.84,21.9632,4.5871,7.6498,18.6344
12-07-16 00:00,21.5331,5.1753,9.5015,23.8561,22.1352,4.928,9.0903,21.9617
12-07-16 01:00,22.3087,5.6525,11.0512,34.0578,15.3691,5.2842,9.7139,22.4619
12-07-16 02:00,15.7531,5.988,12.4067,34.9421,13.1779,5.6937,11.0028,28.3169
12-07-16 03:00,13.2885,5.9672,11.7548,37.6286,16.3787,5.6132,11.2237,29.8146
12-07-16 04:00,16.1473,5.0039,9.9296,27.1902,12.6926,4.766,9.0487,25.8909
12-07-16 05:00,38.1719,4.7381,9.0622,23.9428,21.9939,4.2793,7.7875,23.202
12-07-16 06:00,48.3005,4.6877,9.3035,31.2945,21.3672,4.3375,8.4165,25.921
12-07-16 07:00,35.909,3.5085,6.0376,19.0172,28.4077,3.0883,5.1463,14.4522
12-07-16 08:00,32.3841,3.4441,5.7374,18.2259,24.1134,3.0184,4.8521,15.0806
12-07-16 09:00,34.496,2.8741,4.5072,14.667,16.6336,2.67,4.2966,12.0346
12-07-16 10:00,32.6283,3.0658,5.1732,17.6533,14.8674,2.8244,4.5645,13.4288
12-07-16 11:00,30.3491,3.1681,5.8029,16.1218,14.2162,2.752,4.3937,12.2656
12-07-16 12:00,31.0863,3.0174,5.0412,14.5248,18.7788,2.8513,4.4546,13.0058
12-07-16 13:00,29.489,3.0632,4.949,15.9619,16.8702,2.7144,3.9078,12.981
12-07-16 14:00,31.5286,2.9611,4.9822,16.0376,16.5568,2.7471,4.1559,11.5182
12-07-16 15:00,37.0886,3.0397,4.8686,14.2846,20.9597,2.7837,4.8227,12.3838
12-07-16 16:00,31.9464,2.8361,4.3492,14.4407,25.68,2.5718,3.7683,11.1198
12-07-16 17:00,25.6416,2.6717,3.6916,10.1475,16.5568,2.4689,3.3516,9.5859
12-07-16 18:00,27.2876,3.1491,4.9912,10.9122,16.1882,2.6882,3.9569,9.2268
12-07-16 19:00,19.604,3.1694,4.8935,11.2893,17.161,2.7628,3.8923,9.3354
12-07-16 20:00,26.1715,3.478,5.3775,14.5523,19.5426,3.01,4.7381,11.0471
12-07-16 21:00,30.9839,3.6586,6.3127,22.1481,25.5059,3.242,5.3353,15.3216
12-07-16 22:00,32.315,4.2518,7.8358,19.7708,25.4404,3.5961,6.0151,15.8342
12-07-16 23:00,34.1171,4.4858,8.5158,21.4395,26.1899,3.7925,6.2764,17.744
13-07-16 00:00,40.062,4.7159,8.5992,23.2575,22.0144,4.1941,7.154,18.6857
13-07-16 01:00,34.8339,4.5964,9.067,23.959,21.3058,4.3202,8.555,25.5477
13-07-16 02:00,25.0472,4.4214,8.773,24.1093,19.1678,4.1691,7.8097,22.5241
13-07-16 03:00,28.5797,4.1967,7.8064,20.6428,14.6677,3.8091,6.7846,19.2339
13-07-16 04:00,25.2397,4.1591,7.5844,19.7962,14.1097,3.6728,6.3423,15.506
13-07-16 05:00,27.0623,4.4348,8.2317,18.9491,19.731,4.0745,6.9456,18.8141
13-07-16 06:00,50.848,4.8274,7.7709,20.9708,27.7258,4.436,7.5529,16.7104
13-07-16 07:00,55.2458,4.1956,6.8917,13.858,39.4825,4.1061,6.1867,13.7059
13-07-16 08:00,68.6336,3.8565,5.8637,13.0704,51.6856,3.5927,5.2832,11.0666
13-07-16 09:00,63.2047,4.1598,6.5366,16.2875,51.3907,3.8222,5.4507,12.973
13-07-16 10:00,64.3229,3.3987,4.9279,11.1534,51.2863,3.0086,4.1371,9.914
13-07-16 11:00,66.2274,2.6928,3.8862,8.1487,45.2062,2.2914,3.2587,8.0113
13-07-16 12:00,42.9971,2.004,2.9037,7.6019,33.2366,1.9979,2.4876,6.1098
13-07-16 13:00,38.0695,2.011,2.9585,11.3432,31.5348,1.7829,2.4228,6.9146
13-07-16 14:00,43.2382,2.2173,3.3575,8.9132,34.24,1.9738,2.5792,7.0707
13-07-16 15:00,58.21,2.3116,3.3267,8.3636,40.3815,1.984,3.1025,9.8538
13-07-16 16:00,48.8227,2.2113,3.3474,8.8371,47.6247,1.9665,2.9265,8.1344
13-07-16 17:00,26.7449,2.2463,3.1879,8.7225,28.3586,2.0309,2.5725,7.4399
13-07-16 18:00,22.1167,2.4699,3.6898,9.9138,27.4207,2.129,2.8981,7.5002
13-07-16 19:00,17.9268,2.751,3.9466,13.1204,31.7314,2.4949,3.5152,9.7165
13-07-16 20:00,26.2022,2.9091,4.4385,11.3013,31.5573,2.7574,3.8688,10.4472
13-07-16 21:00,34.2871,3.1229,4.8727,14.4434,40.1173,2.9613,4.5085,11.4355
13-07-16 22:00,30.0829,3.2605,5.2071,16.2555,32.4809,2.9444,4.4521,11.3105
13-07-16 23:00,29.32,3.1722,5.3747,17.6766,29.3354,2.9136,4.7582,12.9589
14-07-16 00:00,26.7346,3.1369,4.8095,13.9723,23.8185,2.6953,4.1684,10.7239
14-07-16 01:00,29.4951,2.7781,4.3201,13.0613,28.9975,2.6655,3.8474,11.2257
14-07-16 02:00,26.3967,2.5245,4.335,12.8857,30.3552,2.4199,3.4574,8.5937
14-07-16 03:00,23.9496,2.5447,4.1905,12.8973,27.3285,2.3116,3.668,10.1764
14-07-16 04:00,29.8207,2.3946,3.6313,13.1886,28.4937,2.3152,3.4878,11.1623
14-07-16 05:00,61.8501,2.1402,2.8067,6.2133,44.2949,1.8902,2.464,6.4903
14-07-16 06:00,74.7853,2.8835,4.625,14.8325,60.1145,2.3718,3.6761,11.9453
14-07-16 07:00,58.7322,2.6555,4.4315,13.873,46.4636,2.1427,3.0906,10.0358
14-07-16 08:00,43.5208,2.3102,3.6952,15.9299,43.4348,2.096,3.1785,9.7829
14-07-16 09:00,31.2604,2.3446,3.2666,9.5759,38.6121,2.002,3.0099,8.677
14-07-16 10:00,45.5441,2.3999,3.6585,9.4749,34.5779,2.0462,2.9594,8.9089
14-07-16 11:00,36.9611,2.2141,3.2286,8.4051,31.1416,2.0806,2.9032,9.0229
14-07-16 12:00,46.7831,2.3258,3.4558,12.8447,35.6018,2.1967,3.1838,8.4215
14-07-16 13:00,50.6688,2.5142,4.2679,16.872,34.3301,2.1706,3.2319,10.5103
14-07-16 14:00,27.5333,2.7963,4.5604,16.4963,34.9567,2.4258,3.6723,11.0604
14-07-16 15:00,35.2209,2.9671,4.8264,17.3967,33.1854,2.663,4.304,11.4825
14-07-16 16:00,28.1988,3.0294,4.7658,14.7804,35.8537,2.7471,4.4699,12.1843
14-07-16 17:00,32.7041,3.162,5.219,17.5052,28.5265,2.7131,4.0246,12.5476
14-07-16 18:00,18.2463,3.4545,5.844,19.3786,27.8487,2.7913,4.1004,10.9835
14-07-16 19:00,16.9357,3.4503,5.7841,17.5762,27.134,3.1272,5.0727,13.1843
14-07-16 20:00,21.914,3.633,6.0733,19.6044,28.635,3.1686,4.7716,11.4708
14-07-16 21:00,19.1781,3.5176,5.5052,14.583,30.1955,3.3043,5.1651,12.3105
14-07-16 22:00,24.7892,3.4265,5.4299,14.5659,31.2911,3.3082,4.9351,12.4011
14-07-16 23:00,18.2647,3.3249,5.2268,14.4982,27.2527,2.9724,4.6197,13.9564
15-07-16 00:00,14.9083,3.0115,5.0539,14.5078,24.3387,2.9168,4.7092,13.6923
15-07-16 01:00,15.3665,3.3908,5.5665,16.1662,22.8785,3.1353,5.0981,13.4569
15-07-16 02:00,22.3932,3.3495,5.7764,15.2393,25.7312,3.1432,4.7754,11.2753
15-07-16 03:00,38.2282,3.6493,6.021,14.5218,34.2564,3.263,5.3534,15.1039
15-07-16 04:00,42.0935,3.3479,5.254,12.7664,36.892,3.0711,5.0263,10.6967
15-07-16 05:00,58.5582,3.3895,5.3771,14.8233,46.6499,3.1734,4.9369,13.1069
15-07-16 06:00,57.4114,2.7756,4.5328,18.4634,47.6923,2.5899,3.9075,9.82
15-07-16 07:00,48.3599,2.591,4.267,13.2137,45.3598,2.3044,3.6193,9.2166
15-07-16 08:00,54.1737,2.6094,3.8481,11.1351,35.9781,2.3483,3.6142,10.0024
15-07-16 09:00,48.8104,2.3846,3.3946,11.7041,25.0964,1.9608,2.7605,7.0053
15-07-16 10:00,55.6298,3.8768,5.5027,12.544,26.0425,3.6265,4.7269,9.5091
15-07-16 11:00,51.9436,3.3191,4.8957,15.9604,26.0384,3.1048,4.4594,9.9251
15-07-16 12:00,44.9938,3.2037,4.6205,14.008,23.6956,2.6445,3.7512,8.6984
15-07-16 13:00,24.6254,2.4613,3.9435,14.159,21.9202,2.1193,2.9786,9.5383
15-07-16 14:00,28.9484,2.5537,4.0322,14.258,22.2601,2.1885,3.298,8.6109
15-07-16 15:00,26.1817,2.4241,3.7148,12.409,23.499,2.1425,2.8938,9.3698
15-07-16 16:00,25.7107,2.4798,3.483,11.8354,16.2189,2.3463,3.2992,8.7333
15-07-16 17:00,20.5501,2.5391,3.5842,9.8105,20.7268,2.3376,3.3644,8.4877
15-07-16 18:00,33.6666,2.6673,4.1813,12.5786,22.4751,2.551,3.3887,9.4861
15-07-16 19:00,37.0071,3.1407,4.7767,13.8095,24.0028,2.9967,4.4364,11.0977
15-07-16 20:00,42.3188,3.9589,5.7441,13.6591,30.4412,3.4228,5.0855,12.131
15-07-16 21:00,59.3957,3.4181,5.5946,14.7516,45.2779,2.8882,4.6085,12.3551
15-07-16 22:00,45.1857,3.2956,5.3016,15.2477,25.9442,3.0735,4.6604,11.7169
15-07-16 23:00,37.1275,3.5653,5.7601,16.1227,27.4719,3.2311,4.9533,13.2491
16-07-16 00:00,30.7177,4.0261,7.4626,29.4064,23.8984,3.973,6.8188,17.8133
16-07-16 01:00,24.9121,4.4091,8.4102,28.5601,24.1544,4.0154,7.2508,20.8975
16-07-16 02:00,26.5647,3.6274,6.8279,22.9471,19.8436,3.4781,5.98,20.2424
16-07-16 03:00,24.9223,3.4183,6.16,20.3869,23.8574,3.2787,5.8871,16.9732
16-07-16 04:00,20.8778,3.5182,6.6067,20.5994,22.6881,3.3498,6.0111,16.1841
16-07-16 05:00,18.9651,3.6856,6.8845,20.3432,17.5296,3.4147,5.6269,17.87
16-07-16 06:00,23.2431,3.7426,6.7474,21.1338,21.7973,3.3816,5.838,17.7129
16-07-16 07:00,23.2717,3.5257,6.3209,19.2268,15.9671,3.3555,5.5182,15.212
16-07-16 08:00,11.3041,3.2713,5.6179,18.9737,11.3348,3.0877,5.0277,13.8266
16-07-16 09:00,10.5055,2.9609,4.8886,17.1225,11.3732,2.7911,4.3555,11.4618
16-07-16 10:00,15.9374,3.0336,4.7717,15.5881,12.2564,2.7894,4.4881,12.2519
16-07-16 11:00,12.496,3.1626,5.1555,15.4287,19.1248,2.9356,4.6464,12.1195
16-07-16 12:00,18.5023,3.3919,5.9591,17.9223,12.5943,3.0078,4.7155,14.074
16-07-16 13:00,15.2872,3.2125,5.1813,15.5333,8.4105,2.9701,4.761,14.7964
16-07-16 14:00,15.5862,3.028,5.0463,15.627,10.7819,2.9137,4.751,14.0001
16-07-16 15:00,16.3623,3.0014,4.8812,17.9349,13.4236,2.8081,4.1771,11.4622
16-07-16 16:00,19.3337,3.2734,5.3558,17.3144,15.2298,2.8669,4.5076,12.3384
16-07-16 17:00,30.1648,3.316,5.7579,15.2443,15.0926,3.0041,4.6666,13.3696
16-07-16 18:00,24.5127,3.1077,4.6219,13.04,14.1424,2.6602,3.9118,9.6174
16-07-16 19:00,27.0213,3.3108,4.6447,14.508,16.3316,2.6469,3.6161,10.3378
16-07-16 20:00,26.9189,3.6962,5.3959,14.1665,22.3087,3.099,4.4203,10.4389
16-07-16 21:00,49.093,2.9413,3.9256,9.482,37.0865,2.728,3.5098,8.6288
16-07-16 22:00,43.3734,4.7537,6.4261,13.3052,28.1988,4.2641,5.5266,10.5363
16-07-16 23:00,37.1147,3.5614,5.2727,12.5378,27.006,3.5102,4.8559,10.4982
17-07-16 00:00,21.8505,4.8383,10.5961,31.1174,19.6184,4.3364,8.5783,25.2715
17-07-16 01:00,28.1866,6.0056,12.9281,37.071,26.3742,5.0756,9.9293,26.852
17-07-16 02:00,28.6596,5.4803,11.731,34.9107,25.3114,4.8991,9.8402,25.8205
17-07-16 03:00,18.4921,4.7688,9.2751,21.2134,20.0218,4.0918,7.7492,17.5746
17-07-16 04:00,15.9322,4.3427,8.2117,19.2912,11.7546,3.8939,6.6845,16.4928
17-07-16 05:00,14.7855,3.2662,5.2734,12.895,12.5205,3.0484,4.4568,10.1497
17-07-16 06:00,13.0366,2.3623,3.228,9.3488,11.1915,2.2766,3.0566,7.5671
17-07-16 07:00,12.113,2.3145,3.3418,10.4028,9.5532,2.1742,2.7483,7.4935
17-07-16 08:00,13.4697,2.4001,3.0283,7.9971,10.3723,2.1334,2.9962,7.3576
17-07-16 09:00,11.0379,2.1231,2.709,6.2725,8.7955,2.0397,2.5764,6.3826
17-07-16 10:00,14.3083,2.1363,2.6816,7.5329,10.4194,1.9812,2.5638,6.5756
17-07-16 11:00,12.5533,2.3714,3.0457,9.7174,8.5702,2.1075,2.4949,6.709
17-07-16 12:00,14.2121,2.2941,3.0823,9.1934,9.8235,2.2102,2.6102,6.2187
17-07-16 13:00,16.1514,2.2639,2.9025,7.3384,9.287,2.0167,2.4238,6.8757
17-07-16 14:00,18.6252,2.473,2.8936,7.8057,8.1463,2.2027,2.5658,6.1333
17-07-16 15:00,10.3089,2.6349,3.3278,7.8217,11.2222,2.5937,3.0242,6.0997
17-07-16 16:00,13.096,2.7489,3.304,7.1458,9.7989,2.624,3.2854,6.732
17-07-16 17:00,15.3404,3.0044,3.6952,8.0641,8.8467,2.9423,3.6684,6.8631
17-07-16 18:00,16.8845,2.9531,3.8542,8.2464,8.9286,3.0248,3.6987,7.2767
17-07-16 19:00,10.8741,3.1764,4.2116,9.9065,11.4086,3.0067,3.8229,8.7998
17-07-16 20:00,24.4359,3.9641,5.4839,11.0627,22.2191,3.7234,4.5666,9.9413
17-07-16 21:00,27.1749,4.3909,6.0144,13.3205,25.2377,4.0572,5.339,12.5741
17-07-16 22:00,28.5675,4.6694,5.9266,11.7759,20.1099,4.168,5.2344,8.967
17-07-16 23:00,38.561,4.5939,5.7299,9.862,18.2709,4.1444,5.0705,7.9173
18-07-16 00:00,34.0721,5.641,6.7477,10.8868,20.9597,5.9461,7.1137,12.1705
18-07-16 01:00,29.4685,7.7891,9.2855,14.2605,16.4647,6.7194,7.7933,11.3612
18-07-16 02:00,25.6063,9.7723,11.6863,17.2533,16.1759,8.7991,10.3201,14.6185
18-07-16 03:00,23.6168,10.6961,12.8117,19.5154,19.475,9.6899,11.3079,14.9497
18-07-16 04:00,22.4956,10.6317,12.6,16.8002,13.7984,10.0727,11.7363,15.8406
18-07-16 05:00,25.5756,10.4947,12.7871,17.567,20.2532,9.4998,11.3104,16.0128
18-07-16 06:00,45.452,9.1705,11.3594,20.9894,29.489,8.9649,10.7152,17.7712
18-07-16 07:00,47.2807,8.8639,11.3118,20.3467,38.1002,8.3351,10.6104,17.923
18-07-16 08:00,43.2812,5.971,8.2602,19.2661,42.6669,5.8912,7.9934,15.1921
18-07-16 09:00,40.2893,3.6552,5.5022,16.38,35.6735,3.2449,4.6986,10.6342
18-07-16 10:00,40.0559,2.5691,3.4582,13.3919,27.6644,2.4978,3.2857,8.9597
18-07-16 11:00,50.7968,2.4779,3.4323,12.3332,23.7755,2.0759,2.4715,6.5083
18-07-16 12:00,44.9246,2.3541,3.2156,8.1441,28.1128,1.985,2.5643,6.5529
18-07-16 13:00,35.8373,2.3689,2.9839,12.7463,22.1966,2.0612,2.7194,6.4846
18-07-16 14:00,36.0472,2.6043,3.7532,11.6375,47.8275,2.3576,3.0115,9.9563
18-07-16 15:00,55.3635,2.272,2.8537,8.9694,26.4909,1.8897,2.3512,6.3351
18-07-16 16:00,34.3424,2.038,2.5042,6.6961,19.4341,1.9096,2.2051,6.0506
18-07-16 17:00,33.1444,2.5938,3.1987,10.0332,31.0556,2.2554,2.8305,8.1088
18-07-16 18:00,53.2276,3.0728,3.8972,8.0141,34.0147,2.526,3.2934,7.956
18-07-16 19:00,33.9277,2.5386,3.3178,8.3014,26.835,2.1244,2.6648,7.1806
18-07-16 20:00,43.3242,2.3221,2.8597,6.1238,34.5779,2.0528,2.4816,5.7559
18-07-16 21:00,52.6133,2.5848,3.453,6.3707,43.3836,2.2702,2.7117,7.6919
18-07-16 22:00,62.3109,2.4224,2.9097,5.7519,40.5658,2.5854,3.1615,6.8781
18-07-16 23:00,59.8135,2.2632,2.7088,6.4578,27.0828,2.3514,2.8018,6.112
19-07-16 00:00,60.7391,2.2678,2.7569,5.4672,31.0249,2.47,2.897,5.8406
19-07-16 01:00,42.5317,2.6225,3.3889,7.1458,32.9806,2.5094,3.1778,7.2555
19-07-16 02:00,39.4722,2.5569,3.166,6.8514,39.5951,2.5863,3.2791,6.8463
19-07-16 03:00,35.0079,2.7175,3.4013,9.1276,39.1446,2.6254,3.2973,6.445
19-07-16 04:00,31.3116,2.8377,3.7528,8.1717,38.1022,2.7913,3.5101,7.4046
19-07-16 05:00,22.5591,2.6576,3.3113,8.3071,30.687,2.7556,3.3547,7.3269
19-07-16 06:00,54.4072,2.8203,3.6365,8.4748,55.8243,2.886,3.9435,9.1568
19-07-16 07:00,48.2729,2.5703,3.6015,10.7677,50.7948,2.6167,3.6402,9.9709
19-07-16 08:00,52.4556,2.5698,3.3339,11.9783,57.094,2.8002,3.7027,9.6353
19-07-16 09:00,57.9397,2.8462,3.9438,11.8109,51.4091,3.0417,4.1214,9.6583
19-07-16 10:00,56.1827,2.9073,3.6256,10.7586,38.1616,2.9846,3.8512,11.8754
19-07-16 11:00,36.4373,3.0989,3.9836,10.897,24.7585,3.0659,3.8766,11.3213
19-07-16 12:00,50.9504,3.9123,5.1272,14.7191,25.5366,3.7274,4.893,11.5607
19-07-16 13:00,47.6616,3.7948,4.864,11.1405,23.5682,3.3748,4.4218,11.8405
19-07-16 14:00,40.148,3.3861,4.325,11.4748,21.9171,3.2893,4.1109,11.3336
19-07-16 15:00,36.2715,2.8725,3.574,9.199,20.3351,2.9374,3.8129,11.3335
19-07-16 16:00,34.969,2.6567,3.1229,8.8848,19.8027,2.7064,3.2362,8.2426
19-07-16 17:00,34.9465,2.3846,2.8969,8.3961,20.3351,2.6078,3.1518,8.0723
19-07-16 18:00,34.5881,2.2262,2.8533,7.0067,20.2184,2.4149,2.8474,6.785
19-07-16 19:00,28.7415,2.2422,2.5557,6.6975,23.3086,2.3113,2.7816,7.1103
19-07-16 20:00,NaN,2.2482,2.6949,6.6135,NaN,2.4656,2.7593,7.3556
19-07-16 21:00,NaN,2.2942,2.8348,8.2824,NaN,2.4254,2.9712,7.1566
19-07-16 22:00,NaN,2.5596,3.2471,8.5926,NaN,2.6742,3.2892,8.2119
19-07-16 23:00,NaN,2.6349,3.4115,8.9364,NaN,2.8156,3.502,9.872
20-07-16 00:00,NaN,2.3511,2.8777,9.3331,NaN,2.3985,2.8774,7.1438
20-07-16 01:00,NaN,2.4334,2.914,7.5186,NaN,2.4284,3.1705,7.6016
20-07-16 02:00,NaN,2.7009,3.4035,8.6085,NaN,2.6754,3.5173,7.8932
20-07-16 03:00,NaN,2.5404,3.2267,7.0672,NaN,2.5637,3.1939,6.8823
20-07-16 04:00,NaN,2.5152,3.1021,7.789,NaN,2.5182,3.171,8.3564
20-07-16 05:00,NaN,2.5627,3.1928,8.2849,NaN,2.6571,3.4017,8.8319
20-07-16 06:00,NaN,2.9467,3.9791,8.8699,NaN,3.1565,3.9941,10.6817
20-07-16 07:00,NaN,2.8692,3.8819,9.9955,NaN,3.0035,3.8979,11.3089
20-07-16 08:00,NaN,2.5173,3.2862,8.3747,NaN,2.6387,3.4349,8.3618
20-07-16 09:00,NaN,2.3986,3.0797,8.1082,NaN,2.5141,3.1324,8.1507
20-07-16 10:00,NaN,2.3774,3.005,8.4549,NaN,2.2985,2.9471,10.235
20-07-16 11:00,NaN,2.1391,2.6299,8.17,NaN,2.2356,2.8095,9.6424
20-07-16 12:00,NaN,2.2672,2.772,10.6375,NaN,2.1944,2.7768,8.767
20-07-16 13:00,NaN,2.2959,2.7654,13.0814,NaN,2.1934,2.7753,6.8317
20-07-16 14:00,13.3315,2.3579,3.2463,12.8342,19.1218,2.2835,2.7612,8.6774
20-07-16 15:00,23.7345,3.6417,5.8966,24.2376,16.649,3.2078,4.5571,15.6327
20-07-16 16:00,23.5605,4.9805,8.0479,26.0374,20.4948,4.5636,6.7879,23.3949
20-07-16 17:00,30.9634,4.6153,6.9747,26.1668,24.6458,4.3952,6.42,19.0485
20-07-16 18:00,34.3424,3.5214,5.1982,16.1397,23.9828,3.4825,4.6809,15.0049
20-07-16 19:00,25.3267,3.9919,5.7396,23.0319,20.8061,3.6484,5.1058,17.0931
20-07-16 20:00,23.1407,4.2148,6.6481,24.3683,18.0497,3.8544,5.5501,15.7824
20-07-16 21:00,23.2349,4.0285,6.1478,17.9865,21.4,3.7923,5.8926,15.0003
20-07-16 22:00,20.3146,4.4821,6.987,17.163,20.6423,4.3541,6.6605,17.4128
20-07-16 23:00,20.5133,6.6196,11.7619,38.0924,18.8709,5.8049,9.8834,25.5041
21-07-16 00:00,26.1817,7.4634,13.8004,37.9335,18.4921,6.8417,11.2558,29.0957
21-07-16 01:00,22.5591,7.139,12.4679,31.4756,17.3985,6.7014,11.044,27.8276
21-07-16 02:00,17.0053,8.0901,14.5096,41.8018,16.9152,7.3179,12.297,33.7932
21-07-16 03:00,18.1951,8.5816,16.2352,44.7403,18.148,7.8653,14.0542,38.922
21-07-16 04:00,12.9629,8.3388,15.5807,49.4542,14.8162,7.8537,14.1202,40.6145
21-07-16 05:00,27.9429,8.7002,16.5634,49.5784,17.5951,8.39,14.9737,39.1771
21-07-16 06:00,52.9266,10.6904,19.0664,54.3029,22.4137,10.1948,17.3804,46.381
21-07-16 07:00,53.1416,10.1391,18.008,52.5019,40.7562,9.7977,16.4383,40.4874
21-07-16 08:00,50.7518,7.9055,15.4647,49.8294,47.5633,7.7162,13.4704,40.0969
21-07-16 09:00,44.6123,6.9531,13.8418,46.1502,34.6393,6.4407,11.58,36.6657
21-07-16 10:00,40.7214,5.1631,9.3354,30.1926,21.3949,4.6635,8.1504,22.8736
21-07-16 11:00,31.7191,3.8246,6.087,24.138,20.243,3.3346,5.5141,16.4106
21-07-16 12:00,30.8815,3.5407,5.5411,19.8087,11.5499,3.1578,4.4927,14.9132
21-07-16 13:00,25.0534,3.5058,5.3821,28.5573,13.526,2.9702,4.2762,15.8373
21-07-16 14:00,30.6051,3.4346,5.4481,26.8712,9.7006,2.8087,4.352,14.217
21-07-16 15:00,24.396,3.1319,5.0602,17.502,12.9526,2.8406,4.0278,13.0979
21-07-16 16:00,20.7242,3.3088,5.2932,22.4479,13.8721,3.0867,4.5989,17.9107
21-07-16 17:00,21.2751,3.8074,5.8718,19.7121,21.4102,3.3816,5.2568,17.1727
21-07-16 18:00,26.7674,6.7972,11.0054,29.4731,25.6247,5.1944,8.0803,21.3797
21-07-16 19:00,35.095,9.5062,15.5315,34.7005,35.4421,7.5315,11.7824,29.2231
21-07-16 20:00,29.1511,7.6653,12.4971,32.2901,33.3389,6.5509,10.2547,27.6932
21-07-16 21:00,27.2466,6.8887,10.5618,24.3378,29.1511,6.0572,9.1127,21.2444
21-07-16 22:00,26.9026,7.6405,11.8906,24.7652,30.9942,6.9537,10.3873,21.7317
21-07-16 23:00,19.7617,6.9966,11.068,24.446,23.0321,6.4227,9.4425,20.3565
22-07-16 00:00,23.3301,7.7411,12.3525,26.7415,23.4683,7.333,10.8924,22.6705
22-07-16 01:00,19.7617,8.5981,12.857,26.5115,21.785,7.6608,10.8288,22.2521
22-07-16 02:00,17.8408,8.6711,12.8244,26.5981,24.9223,7.3597,10.7283,22.938
22-07-16 03:00,15.8759,7.6315,12.2493,25.3106,18.9426,6.8787,10.0634,24.4487
22-07-16 04:00,14.9698,6.2601,8.9092,21.5164,14.9718,6.1099,9.2443,20.2841
22-07-16 05:00,19.389,8.7918,13.1691,28.6546,14.9493,8.4885,12.0679,24.9329
22-07-16 06:00,40.8545,13.5563,19.7448,40.1946,18.4429,13.143,18.7058,32.4005
22-07-16 07:00,37.1131,12.3951,18.349,37.8555,23.9291,11.4953,16.1904,32.1582
22-07-16 08:00,50.9402,10.7802,15.1543,30.852,22.4669,10.0049,13.3331,22.504
22-07-16 09:00,51.9068,10.0319,14.1359,28.455,33.4823,9.6325,13.3382,24.0057
22-07-16 10:00,50.1927,10.7793,14.3476,21.8361,46.8383,10.163,13.3584,22.8702
22-07-16 11:00,36.0749,10.1939,13.3942,21.6351,20.417,9.7999,13.0131,22.5903
22-07-16 12:00,33.8663,7.7557,10.7995,20.4872,23.7141,7.6452,10.1493,19.302
22-07-16 13:00,42.9843,6.3029,8.9894,20.0691,22.7618,6.423,9.0235,17.3627
22-07-16 14:00,41.7638,6.017,8.1785,16.4507,25.895,6.0021,8.0107,17.4178
22-07-16 15:00,49.2814,7.3688,9.7797,19.7346,27.0009,7.2274,9.8687,18.2537
22-07-16 16:00,41.9911,6.781,9.1245,17.6456,23.9905,6.8013,8.8262,16.9236
22-07-16 17:00,34.7417,5.0514,6.9851,13.7212,23.069,4.9569,6.6937,13.5923
22-07-16 18:00,30.4412,3.4812,4.8429,10.3103,20.3044,3.5719,4.4241,12.5233
22-07-16 19:00,31.4549,4.1574,5.6568,10.6053,28.6412,4.0127,5.5507,11.9258
22-07-16 20:00,23.9393,4.4478,5.9145,14.7574,28.4036,4.5745,6.1885,12.5636
22-07-16 21:00,30.5457,5.5176,7.0705,12.6078,27.1749,5.7089,7.1248,13.7125
22-07-16 22:00,29.4788,5.7094,7.316,13.6425,25.9135,6.0435,7.3903,12.3015
22-07-16 23:00,35.1779,6.7889,8.1318,13.7213,23.2226,6.5324,8.2553,12.7817
23-07-16 00:00,29.9702,6.8218,8.2825,12.5237,16.8026,6.5892,7.9479,13.385
