localTime,ggd,ggd_os,ecn_AB46,ecn_AB47,waag_1184527,waag_1184739,waag_1183931,waag_53788,waag_26296,waag_1184206,waag_1185325,waag_54200,waag_1184453,waag_717780,waag_55303,waag_55300,waag_13905017,waag_14560051,waag_1184838,waag_54911
2016-08-10 11:00:00+02:00, 11.600, 12.300, 34.619, 25.762,  8.788,  4.731, -2.039,  2.992,  9.637,  2.498,,  8.411,  7.580, 14.765,  8.090,-12.986, 14.411, 10.316,,  7.530
2016-08-10 12:00:00+02:00, 11.200, 12.300, 30.085, 26.368,  9.980,  4.259,  5.775,  3.354, 10.850,  2.571,,  8.010,  7.797,,  3.364,  4.281, 11.351, 12.556,,  8.325
2016-08-10 13:00:00+02:00, 13.200, 10.400, 29.786, 22.915, 12.815,  6.057,  5.739,  6.731, 11.561,  6.382,  6.000,  7.678, 12.451, 10.345,  1.280,  7.915, 18.289, 14.473,, 10.204
2016-08-10 14:00:00+02:00,  8.900, 10.200, 29.540, 22.537, 10.117,  7.279,  6.042,  5.980, 13.384,  1.584,  7.291, 11.174,  9.139, 12.551,  5.076,  8.637, 11.381,  9.328,, 14.422
2016-08-10 15:00:00+02:00, 29.900,  9.800, 28.316, 22.707, 14.916,  6.885,  6.295,  5.447, 14.951,  2.420,  3.823,  7.087, 12.019, 13.030, 11.696,  8.019, 11.762,  8.245,,  2.178
2016-08-10 16:00:00+02:00, 11.200, 11.400, 29.018, 26.581, 18.547,  7.194,  4.765,  7.471, 15.844, 11.141,  4.336,  5.732, 15.662, 18.916,  8.133,  8.339, 14.999, 13.263,,  4.200
2016-08-10 17:00:00+02:00,  7.400, 10.100, 23.069, 22.756, 15.151,  4.082,  5.159,  5.242, 15.130,  4.218,  6.031, 10.006, 15.633,,  3.089,  6.808, 10.579,  3.372,,  5.472
2016-08-10 18:00:00+02:00,  8.900, 11.400, 18.728, 25.055, 14.323,  7.469,  8.488,  9.662, 17.688,  9.037,  7.975, 13.365, 16.174, 15.925,  9.728,  5.396,  6.130,  2.707,,  8.267
2016-08-10 19:00:00+02:00, 11.400, 11.100, 20.992, 21.545, 16.742,  5.391,  8.559,  7.384, 16.857, 10.432,  8.893, 14.825, 20.992, 12.522,  9.072,  5.069,  5.800,  1.614,,  5.260
2016-08-10 20:00:00+02:00, 14.000, 13.700, 20.642, 22.240, 15.633,  6.714, 13.777, 13.590, 19.008, 15.864, 13.515, 16.709, 22.965, 20.224, 13.412,  8.161, 18.473,  3.974,, 10.445
2016-08-10 21:00:00+02:00, 14.200, 15.800, 28.742, 25.275, 20.616,  7.072, 10.616,  8.410, 22.047, 15.708, 11.419, 17.106, 20.131, 17.076,  9.899,  7.850, 19.932,  1.940,,  9.667
2016-08-10 22:00:00+02:00, 12.600, 14.500, 22.578, 29.556, 22.368,  6.660, 11.444,  7.014, 20.843, 12.881, 13.150, 22.970, 18.246, 17.907,  9.943,  8.382, 20.079, -1.575,, 10.634
2016-08-10 23:00:00+02:00, 17.500, 29.100, 38.469, 30.705, 28.545, 15.215, 19.096, 15.510, 32.517, 19.182, 22.719, 28.864, 26.908, 30.435, 11.666, 19.910, 33.833,  7.353,, 16.821
2016-08-11 00:00:00+02:00, 18.600, 28.000, 37.377, 31.158, 30.959, 13.822, 14.394, 11.525, 31.710, 16.633, 24.512, 26.570, 22.934,, 12.745, 18.747, 29.904,  6.318,, 15.227
2016-08-11 01:00:00+02:00, 35.700, 43.700, 50.520, 44.500, 30.639, 21.723, 28.078, 22.630, 38.088, 23.049, 39.343, 40.342, 27.991, 43.694, 22.910, 28.028, 40.283, 14.785,, 22.150
2016-08-11 02:00:00+02:00, 35.700, 34.200, 51.188, 41.051, 24.212, 18.074, 21.500, 12.412, 31.833, 19.945, 27.756, 29.768, 26.962, 39.776, 19.324, 23.780, 30.081,  9.544,, 17.699
2016-08-11 03:00:00+02:00, 20.100, 17.800, 43.435, 22.803, 13.391,  7.827, 10.847,  5.480, 20.130, 13.205,, 17.801, 15.917, 24.735,  9.027, 11.412, 19.592,  5.108,,  9.659
2016-08-11 04:00:00+02:00, 13.700, 14.500, 33.550, 17.332,  9.752,  5.997,  9.205,  3.630, 16.267,  8.634,, 15.587, 10.847, 17.521,  5.336,  8.636, 16.055, -0.935,,  9.097
2016-08-11 05:00:00+02:00, 19.900, 21.100, 40.345, 23.694, 14.222,  8.674, 13.276,  7.767, 20.854,  8.670,, 18.756, 13.035, 26.896, 10.078, 11.632, 18.907, -0.922,, 11.404
2016-08-11 06:00:00+02:00, 20.500, 20.500, 30.032, 26.761, 15.327,  9.546, 14.454,  9.239, 20.656, 12.756,, 20.211, 15.682, 27.203, 10.963, 10.654, 20.055,  8.543,,  9.620
2016-08-11 07:00:00+02:00, 20.300, 20.300, 31.615, 27.928, 17.494, 13.626, 19.323, 11.525, 21.087, 19.472,, 21.815, 19.343, 27.120, 13.142, 14.177, 23.282, 16.131,, 12.783
2016-08-11 08:00:00+02:00, 28.100, 25.400, 41.428, 30.800, 19.889, 15.879, 21.416, 15.250, 24.307, 19.860,, 25.983, 23.846, 38.411, 19.844, 17.902, 27.987, 18.674,, 15.795
2016-08-11 09:00:00+02:00, 31.800, 29.800, 43.797, 36.616, 26.146, 21.361, 26.344, 20.558, 29.702, 28.001,, 31.711, 31.009, 57.470, 24.099, 21.355, 34.495, 26.809,, 18.171
2016-08-11 10:00:00+02:00, 27.300, 30.500, 46.097, 38.500, 30.330, 21.968, 31.078, 23.588, 31.042, 27.754,, 32.532, 32.075, 56.662, 25.139, 23.886, 35.833, 24.429,, 20.217
2016-08-11 11:00:00+02:00, 27.600, 31.100, 46.912, 36.040, 30.182, 22.497, 29.232, 23.492, 29.769, 27.144, 32.186, 30.935, 31.456, 48.797, 23.652, 23.868, 34.800, 23.456,, 20.515
2016-08-11 12:00:00+02:00, 25.500, 28.200, 43.576, 28.941, 32.420, 19.807, 30.917, 23.599, 29.647, 25.007,, 32.018, 31.280, 53.061, 24.863, 23.114, 35.291, 21.587,, 19.603
2016-08-11 13:00:00+02:00, 21.100, 23.400, 41.448, 30.976, 28.091, 20.057, 26.381, 20.086, 25.629, 21.639,, 26.729, 29.948, 41.644, 20.766, 25.230, 30.056, 17.767,, 22.628
2016-08-11 14:00:00+02:00, 10.000, 11.700,, 23.637, 21.745, 11.787, 19.637, 12.497, 17.790, 18.692,, 16.870, 18.277, 23.492,  6.513, 17.907, 19.978, 14.483,, 18.146
2016-08-11 15:00:00+02:00, 10.500, 13.000,,, 14.939, 14.742, 17.956, 12.715, 16.962, 23.343,, 17.032, 20.708, 32.194,  6.252, 18.393, 18.971, 20.617,, 14.849
2016-08-11 16:00:00+02:00, 12.000, 11.400,,, 17.824, 12.282, 17.361, 11.945, 16.185, 21.281,, 22.108, 21.815, 20.849, 11.234, 16.823, 21.209, 19.590,, 14.623
2016-08-11 17:00:00+02:00,  9.900, 10.700,,, 19.636, 12.280, 17.136, 10.462, 15.837, 18.595,, 14.613, 19.731, 21.114,  8.362, 16.375, 18.585, 18.287,, 16.104
2016-08-11 18:00:00+02:00,  9.700, 11.600,,, 23.636, 15.653, 19.605, 11.792, 15.347, 17.870,, 16.659, 21.395,,  8.415, 18.727, 19.676, 20.292,, 20.847
2016-08-11 19:00:00+02:00, 11.500, 12.700,,, 17.119, 14.775, 17.483, 11.437, 17.390, 18.612,, 14.991, 20.623, 20.945,  8.674, 17.908, 19.944, 20.025,, 18.548
2016-08-11 20:00:00+02:00, 15.700, 13.900,,, 19.065, 12.860, 17.067, 11.592, 17.438, 18.348,, 15.401, 20.983, 13.585, 11.340, 16.147, 22.693, 19.879,, 14.582
2016-08-11 21:00:00+02:00, 15.800, 16.500,,, 23.353, 11.060, 20.339, 11.894, 19.020, 18.171,, 17.419, 23.977, 14.511,  9.909, 15.032, 24.512, 19.437,, 14.940
2016-08-11 22:00:00+02:00, 14.300, 16.300,,, 20.399,  8.724, 18.474, 11.938, 18.518, 18.033,, 16.667, 22.638, 11.955,  8.500, 12.161, 24.157, 19.592,, 13.418
2016-08-11 23:00:00+02:00, 14.700, 15.800,,, 17.962,  8.989, 19.586, 11.622, 17.759, 17.745, 16.628, 15.823, 20.413, 12.232, 10.048, 11.894, 24.340, 19.723,, 14.364
2016-08-12 00:00:00+02:00, 12.800, 13.700,,, 21.269,  9.127, 14.973,, 18.083, 17.918, 16.861, 14.691, 19.454, 12.170,  8.071, 12.119, 22.580, 18.189,, 17.711
2016-08-12 01:00:00+02:00, 12.600, 14.500,,, 18.022, 10.560, 12.849,, 17.748, 20.606,, 14.948, 19.655, 14.175,  8.114, 13.051, 23.167, 22.126,, 15.344
2016-08-12 02:00:00+02:00, 12.800, 15.600,,, 19.094,  9.748, 17.353,, 18.911, 19.096,, 16.122, 20.366, 12.335,  8.170, 13.110, 24.466, 23.530,, 14.551
2016-08-12 03:00:00+02:00,  9.700, 16.000,,, 19.603,  8.787, 17.760,, 19.898, 16.612,, 17.672, 28.442, 10.957,  7.011, 11.563, 24.114, 21.004,, 14.569
2016-08-12 04:00:00+02:00,  8.400, 23.300,,, 21.952, 10.710, 19.341,, 23.555, 15.701,, 19.885, 30.313, 14.629,  6.574, 13.112, 28.372, 21.233,, 16.871
2016-08-12 05:00:00+02:00,  9.800, 13.800,,, 14.576,  6.211, 13.168,, 15.398, 15.052,, 12.463, 21.862,  8.018,  6.582,  6.922, 19.478, 18.933,, 13.253
2016-08-12 06:00:00+02:00,  8.900, 16.100,,, 16.243,  6.260, 13.704,  8.372, 18.094, 14.457,, 12.525, 25.761,  8.830,  5.343,  7.701, 20.990, 18.966,, 13.330
2016-08-12 07:00:00+02:00, 10.400, 14.400,,, 13.229,  6.439, 13.500,  9.087, 14.689, 15.357,, 13.144, 23.127,  9.842,  6.520,  6.746, 20.085, 20.533,, 12.521
2016-08-12 08:00:00+02:00, 15.900, 17.900,,, 12.460, 11.828, 16.668, 12.558, 18.263, 17.958,, 15.799, 24.782, 13.650,  9.477, 12.289, 23.742, 22.702,, 15.079
2016-08-12 09:00:00+02:00, 18.700, 17.700,,, 14.259, 13.453, 17.556, 12.903, 18.073, 19.369,, 18.594, 23.223, 16.977, 11.132, 14.731, 23.116, 24.860,, 16.740
2016-08-12 10:00:00+02:00, 14.900, 15.900,,, 15.091, 14.273, 16.330, 11.372, 15.284, 18.020,, 15.759, 23.032, 15.841,  9.834, 13.361, 23.636, 24.393,, 15.968
2016-08-12 11:00:00+02:00, 11.900, 12.800,,, 14.302, 11.922, 12.927,, 14.647, 17.039,, 11.987, 20.450,,  3.965,  9.982, 19.796, 24.901,, 13.237
2016-08-12 12:00:00+02:00, 13.000, 11.100,,, 12.853, 12.273, 14.863,  9.389, 13.685, 17.641,, 11.013, 19.131, 14.559,  7.978, 10.889, 18.341, 25.516,, 14.351
2016-08-12 13:00:00+02:00, 10.300,  9.100,,, 17.073, 12.098, 13.038,  8.656, 13.358, 17.984,, 10.043, 19.838, 15.130,  3.740, 10.696, 17.486, 25.475,, 13.193
2016-08-12 14:00:00+02:00, 10.600, 10.500,,, 16.354, 11.556, 14.089,, 14.387, 18.562,, 13.786, 21.302, 17.553,  6.708, 11.483, 19.447, 26.302,, 13.151
2016-08-12 15:00:00+02:00,  9.200,  9.100,,, 21.195, 14.708, 15.326, 11.907, 15.120, 19.490,, 11.652, 21.757, 24.872,  6.571, 15.467, 18.345, 26.884, 35.161, 15.867
2016-08-12 16:00:00+02:00,  7.700,  8.900,,, 19.274, 17.800, 15.341, 12.151, 15.208, 18.926,, 12.767, 22.135, 25.261,  6.925, 16.339, 18.869, 28.152, 32.756, 19.295
2016-08-12 17:00:00+02:00,  9.200, 10.800,,,, 18.794, 16.323, 13.978,, 20.208,, 13.588, 23.178, 25.886,  7.783, 17.365, 19.837,, 30.576, 20.903
2016-08-12 18:00:00+02:00,  7.100,  9.200,,,, 17.108, 17.232, 13.283,, 12.764,, 11.738, 23.254, 24.401,  7.275, 14.490, 12.455,, 27.557, 19.075
2016-08-12 19:00:00+02:00,  7.200,  9.200,,,, 16.682, 13.401,  8.791,, 12.600,, 13.820, 24.747, 26.627,  8.515, 16.749, -6.087,, 32.211, 14.110
2016-08-12 20:00:00+02:00,  8.200,  9.900,,,, 18.238, 15.522, 11.773,, 24.496,, 14.370, 27.397, 32.830, 10.824, 17.529,  7.242,, 38.788, 12.730
2016-08-12 21:00:00+02:00, 10.700, 15.600,,,, 19.340, 19.915,,, 30.443,, 16.872, 26.837, 35.995,  9.918, 17.048, 28.622,, 35.277, 19.253
2016-08-12 22:00:00+02:00, 24.500, 29.000,,,, 25.035, 24.846, 31.856,, 31.464,, 26.714, 33.060, 41.957, 18.111, 22.766, 40.747,, 35.376, 25.761
2016-08-12 23:00:00+02:00, 43.100, 41.900,,,, 25.753, 31.133, 35.444,, 30.941,, 35.380, 44.621,, 30.509, 22.797, 50.333,, 38.981, 26.737
2016-08-13 00:00:00+02:00, 24.800, 24.400,,,, 17.635, 23.861, 24.845,, 29.086,, 23.116, 36.026, 34.060, 18.209, 14.834, 37.975,, 35.343, 17.971
2016-08-13 01:00:00+02:00, 16.100, 18.000,,,, 16.478, 21.823, 21.052,, 25.426,, 20.662, 28.996, 34.637, 12.634, 13.464, 31.250,, 33.265, 17.012
2016-08-13 02:00:00+02:00, 17.400, 19.800,,,, 13.892, 20.091, 18.616,, 24.645,, 19.470, 27.184, 30.833, 12.063, 11.222, 29.062,, 31.515, 14.471
2016-08-13 03:00:00+02:00, 20.400, 25.100,,,, 16.875, 24.457, 23.934,, 28.848,, 25.496, 29.713, 36.828, 17.103, 16.096, 33.843,, 35.683, 18.076
2016-08-13 04:00:00+02:00, 11.100, 17.800,,,, 15.775, 22.636, 24.671,, 32.336,, 26.375, 28.711,, 11.974, 18.766, 33.424,, 35.817, 20.157
2016-08-13 05:00:00+02:00, 11.600, 22.000,,,, 15.664, 20.818, 22.959,, 27.650,, 26.239, 24.772, 44.317,  7.977, 19.174, 32.956,, 39.492, 20.223
2016-08-13 06:00:00+02:00, 14.500, 32.000,,,, 14.842, 24.422, 21.651,, 23.537,, 30.072, 28.111, 38.873,  5.731, 17.645, 36.000,, 35.264, 17.186
2016-08-13 07:00:00+02:00, 20.000, 26.100,,,, 14.050, 20.776, 15.994,, 21.614,, 24.027, 33.325, 29.494, 10.143, 15.752, 31.665,, 33.743, 14.947
2016-08-13 08:00:00+02:00, 16.700, 23.100,,,, 19.401, 18.768, 13.905,, 20.555,, 17.824, 22.822, 21.022,  8.994, 19.830, 23.850,, 32.922, 21.635
2016-08-13 09:00:00+02:00,  8.800, 12.200,,,, 17.445,  9.928,  9.190,, 16.100,, 12.268, 19.474, 19.456,  5.361, 17.164, 18.024,, 26.085, 21.586
2016-08-13 10:00:00+02:00,  8.200,  9.900,,,, 13.419, 12.384,  9.021,, 15.195,, 10.973, 18.818, 16.861,  4.691,  9.863, 15.423,, 22.350, 16.594
2016-08-13 11:00:00+02:00,  6.900,  7.400,,,, 10.956, 12.578,  8.714,, 12.503,,  9.685, 12.987, 11.226,  5.019,  9.214, 14.062,, 14.831, 13.246
2016-08-13 12:00:00+02:00,  5.700,  6.800,,,, 11.578, 13.461,  8.868,, 12.997,,  9.518, 16.806, 14.251,  3.239,  6.143, 14.140,, 18.387, 13.950
2016-08-13 13:00:00+02:00,  6.200,  6.600,,,, 10.899, 14.118,  9.547,, 15.574,,  8.853, 18.960, 13.712,  6.501,  9.042, 16.059,, 16.639, 12.375
2016-08-13 14:00:00+02:00,  8.000,  6.700,,,, 10.146, 15.514, 11.515,, 17.895,, 11.493, 22.222, 15.632,  6.073, 11.075, 14.998,, 18.261, 12.033
2016-08-13 15:00:00+02:00,  8.200,  7.500,,,, 14.261, 17.671, 13.261,, 22.294,, 11.872, 27.896, 20.245,  8.710, 14.394, 18.622,, 20.630, 14.869
2016-08-13 16:00:00+02:00,  7.300,  8.700,,,, 13.897, 18.425, 15.877,, 22.691,, 15.084, 30.013, 19.122, 11.492, 13.409, 19.652,, 19.494, 15.931
2016-08-13 17:00:00+02:00,  8.100,  8.100,,,, 13.022, 17.641, 13.832,, 22.443,, 14.601, 30.668,,  9.858, 13.207, 19.876,, 17.669, 14.976
2016-08-13 18:00:00+02:00,  9.900, 14.600,,,, 17.291, 21.598, 18.401,, 27.198,, 23.411, 40.881, 22.544, 12.512, 16.887, 26.242,, 26.309, 17.882
2016-08-13 19:00:00+02:00,  9.200, 16.400,,,, 20.262, 23.206, 21.366,, 24.648,, 34.801, 40.524, 34.625, 12.168, 18.423, 30.829,, 35.807, 18.308
2016-08-13 20:00:00+02:00, 10.800, 12.300,,,, 15.319, 19.008, 13.969,, 21.540,, 17.657, 30.412, 27.193, 12.361, 12.871, 19.312,, 25.131, 14.804
2016-08-13 21:00:00+02:00, 13.000, 16.500,,,, 17.760, 22.593, 21.448,, 28.132,, 24.005, 36.700, 33.589, 14.763, 17.501, 30.835,, 25.617, 19.489
2016-08-13 22:00:00+02:00, 15.700, 18.500,,,, 20.271, 24.837, 24.273,, 30.239,, 26.179, 36.975, 32.534, 18.177, 20.745, 34.116,, 31.756, 22.047
2016-08-13 23:00:00+02:00, 23.100, 31.700,,,, 19.744, 20.099, 20.687,, 19.026,, 28.360, 39.395, 27.592, 16.117, 21.526, 41.394,, 41.261, 20.963
2016-08-14 00:00:00+02:00, 17.500, 35.100,,,, 23.885, 19.704, 16.557,, 16.840,, 30.931, 39.441, 35.904, 16.801, 22.767, 31.774,, 38.544, 21.005
2016-08-14 01:00:00+02:00, 25.900, 31.500,,,,, 21.486, 18.860,, 22.466,, 31.373, 31.294, 33.067, 21.248, 21.162, 37.009,, 34.551, 17.902
2016-08-14 02:00:00+02:00, 27.200, 30.700,,,, 18.907, 21.529, 19.615,, 21.463, 32.252, 34.389, 39.614, 34.340, 19.491, 20.076, 34.838,, 38.284, 19.328
2016-08-14 03:00:00+02:00, 26.000, 35.900,,,, 26.219, 27.265, 28.003,, 27.034, 32.828, 44.504, 41.550, 46.599, 18.400, 30.993, 41.646,, 49.404, 24.778
2016-08-14 04:00:00+02:00, 32.500, 55.100,,,, 31.327, 34.939, 33.337,, 32.298, 39.215, 50.074, 42.784, 49.633, 22.443, 34.032, 49.948,, 52.305, 28.330
2016-08-14 05:00:00+02:00, 29.000, 53.000,,,, 31.069, 38.874, 33.791,, 31.982, 38.223, 50.239, 41.512, 55.611, 17.940, 32.706, 53.592,, 47.434, 27.506
2016-08-14 06:00:00+02:00, 26.900, 50.600,,,, 29.336, 37.999, 29.206,, 29.942, 34.584, 49.186, 39.112, 47.951, 14.888, 31.794, 47.587,, 46.594, 28.217
2016-08-14 07:00:00+02:00, 23.300, 49.100,,,, 27.316, 37.455, 28.112,, 28.745, 33.568, 44.881, 38.400, 46.590, 12.462, 29.006, 45.261,, 41.847, 27.065
2016-08-14 08:00:00+02:00, 22.300, 34.700,,,, 25.044, 25.162, 22.387,, 23.391, 30.242, 32.089, 31.610, 31.389, 15.585, 27.162, 35.115,, 37.486, 25.610
2016-08-14 09:00:00+02:00, 22.000, 25.000,,,, 20.053, 17.582, 16.155,, 21.527, 32.783, 24.939, 29.250,, 17.313, 20.531, 29.913,, 33.894, 21.334
2016-08-14 10:00:00+02:00, 15.700, 14.800,,,, 16.070, 15.884, 13.174,, 19.143, 26.303, 18.901, 28.264, 22.992,  6.135, 16.516, 21.506,, 20.043, 14.521
2016-08-14 11:00:00+02:00,  9.200, 11.600,,,,  8.467,  6.691,  8.900,, 11.721, 11.515, 13.368, 22.079, 16.185,  3.202,, 16.705,, 12.865, 13.348
2016-08-14 12:00:00+02:00, 13.000, 20.500,,,, 10.964, 15.860, 13.650,, 13.668, 11.465, 14.261, 24.383, 18.845, -6.365,  1.197, 19.842,, 26.094, 14.963
2016-08-14 13:00:00+02:00, 17.200, 14.400,,,, 10.927, 16.353, 12.478,, 16.318, 13.797, 14.955, 29.164, 17.623,  6.399,  6.012, 15.984,, 23.149, 13.509
2016-08-14 14:00:00+02:00, 11.400, 12.700,,,,, 11.940, 10.773,, 14.119, 11.101, 14.115, 26.427, 15.644,  6.026,  6.168, 15.678,, 24.227, 14.364
2016-08-14 15:00:00+02:00,  9.000, 14.100,,,,, 13.837, 15.748,, 18.232, 12.887, 10.740, 28.288, 18.951,  5.134,  8.683, 24.252,, 28.230,  7.803
2016-08-14 16:00:00+02:00,  7.500, 12.700,,,,, 11.340, 14.000,, 17.425, 10.408, 14.358, 24.782, 16.868,  3.835,  6.645, 22.311,, 24.965, 13.006
2016-08-14 17:00:00+02:00,  8.800, 13.400,,,,, 10.141, 13.880,, 13.023,  8.836,  9.844, 20.715, 16.361,  4.075,  6.392, 22.750,, 21.898,  4.380
2016-08-14 18:00:00+02:00,  9.600, 14.800,,,,, 10.207, 13.306,, 16.894, 11.652, 12.350, 24.150, 16.571,  5.771,  6.472, 19.041,, 24.436,  6.668
2016-08-14 19:00:00+02:00,  9.300, 17.100,,,,, 15.338, 20.521,, 18.910, 10.875, 17.520, 25.064, 18.218,  5.859,  8.266, 28.029,, 25.287, 12.533
2016-08-14 20:00:00+02:00,  8.800, 12.900,,,,,  9.168, 13.117,, 15.213, 11.442, 13.276, 17.037, 20.073,  6.204,  8.045, 24.936,, 24.278, 10.771
2016-08-14 21:00:00+02:00, 10.300, 16.600,,,,, 14.763, 20.393,, 19.471, 13.439, 15.290, 23.964, 21.862, 10.709,  9.969, 31.603,, 26.299, 12.329
2016-08-14 22:00:00+02:00, 13.700, 20.600,,,,, 18.926, 21.967,, 23.831, 16.695, 20.702, 27.829, 29.152, 14.282, 13.379, 35.668,, 28.199, 16.200
2016-08-14 23:00:00+02:00, 18.700, 19.900,,,,, 16.979, 18.289,, 26.521, 19.031, 21.110, 25.497, 27.728, 18.840, 14.260, 37.127,, 28.911, 16.497
2016-08-15 00:00:00+02:00, 16.400, 22.000,,,,, 17.567, 16.318,, 24.805, 19.980, 21.153, 23.553, 28.331, 15.659, 15.902, 35.595,,, 16.096
2016-08-15 01:00:00+02:00, 16.900, 23.000,,,,, 16.904, 16.821,, 24.733, 20.768, 20.821, 21.856, 28.082, 17.227, 17.191, 35.310,,, 18.145
2016-08-15 02:00:00+02:00, 16.800, 25.200,,,,, 17.125, 16.890,, 21.741, 17.553, 24.614, 17.477, 26.926, 14.100, 12.492, 39.269,,, 15.838
2016-08-15 03:00:00+02:00, 20.000, 20.000,,,,, 13.226, 10.637,, 20.777, 14.805, 18.834, 13.363, 24.838, 14.608, 10.119, 28.317,,, 14.576
2016-08-15 04:00:00+02:00, 19.800, 14.800,,,,, 10.318,  7.670,, 17.442, 13.501, 18.553, 10.143, 21.903, 11.450, 10.771, 25.289,,, 14.666
2016-08-15 05:00:00+02:00, 18.900, 28.200,,,,, 12.056, 12.724,, 15.951, 10.958, 18.861, 11.511, 22.245,  8.925,  8.505, 29.282,,, 12.093
2016-08-15 06:00:00+02:00, 17.700, 25.900,,,,, 15.271, 12.054,, 14.966, 13.940, 20.101, 16.147, 27.167,  7.258, 13.259, 28.914,,, 15.297
2016-08-15 07:00:00+02:00, 25.200, 27.600,,,,, 21.622, 22.006,, 17.854,, 28.945, 26.840, 24.890, 13.192, 16.869, 39.743,, 27.127, 13.999
2016-08-15 08:00:00+02:00, 35.200, 40.700,,,,, 29.022, 30.698,, 23.481,, 41.293, 38.686, 42.037, 22.310, 28.739, 44.876,,, 23.662
2016-08-15 09:00:00+02:00, 41.000, 34.300,,,,, 21.241, 25.448,, 17.624,, 27.971, 36.987, 37.588, 26.492, 29.365, 39.331,,, 25.214
2016-08-15 10:00:00+02:00, 16.200, 14.100,,,,, 16.777, 16.247,, 13.718, 17.141, 16.972,, 30.815,  5.317,  4.930, 21.812,,, 15.816
2016-08-15 11:00:00+02:00, 10.600, 12.200,,,,,,,, 10.050,, 15.959,, 28.436,  7.137,  0.580, 18.571,,, 12.661
2016-08-15 12:00:00+02:00, 12.000, 12.300,,,,,,,, 10.254,, 14.734,, 26.146,  1.325, 13.175, 17.092,,, 12.291
2016-08-15 13:00:00+02:00,  8.700,  9.000,,,,,,,,  7.726,, 10.187,, 34.183, -3.660, 12.389, 15.837,,, 15.217
2016-08-15 14:00:00+02:00,  7.900,  9.700,,,,,,,,,  6.069,  5.272,, 30.492, -7.436, 10.519, 11.768,,,
2016-08-15 15:00:00+02:00,  5.000,  8.600,,,,,,,,,  0.261,,, 37.358,  2.617, 10.536, 15.070,,,
2016-08-15 16:00:00+02:00,  6.800, 10.000,,,,,,,,,  1.693,  5.550,, 35.681,  6.960, 13.748, 14.318,,,
2016-08-15 17:00:00+02:00,  7.300, 10.500,,,,,,,,,  6.265, 17.209,, 45.644,  5.876, 18.918,  7.819,,,
2016-08-15 18:00:00+02:00,  8.400, 10.200,,,,,,,,, 10.733, 23.468,, 48.174, 13.949, 18.278,  9.731,,,
2016-08-15 19:00:00+02:00,  8.700, 10.900,,,,,,,,, 11.255, 17.266,, 35.724, 15.232, 17.150,,,,  8.079
2016-08-15 20:00:00+02:00,  7.700,  9.400,,,,,,,,, 11.601, 19.190,, 28.992, 14.561, 15.814, 19.678,,, 14.934
2016-08-15 21:00:00+02:00,  7.800, 11.200,,,,,,,,, 12.825, 17.584,, 28.123, 11.730, 15.187, 42.755,,, 17.763
2016-08-15 22:00:00+02:00, 10.200, 14.300,,,,,,,,, 14.578, 22.801,, 29.630, 12.950, 12.135, 47.740,,, 17.544
2016-08-15 23:00:00+02:00, 14.800, 16.300,,,,,,,,, 12.353, 16.690,, 33.661, 14.986, 17.184, 34.953,,, 18.924
2016-08-16 00:00:00+02:00, 18.600, 16.800,,,,,,,,, 11.591, 18.841,, 20.585, 16.611,  9.127, 30.558,,, 11.870
2016-08-16 01:00:00+02:00, 16.400, 11.100,,,,,,,,, 11.846, 19.137,, 21.417, 14.028,  9.503, 33.267,,, 10.568
2016-08-16 02:00:00+02:00,  8.300,  6.200,,,,,,,,, 11.481, 14.423,, 19.374, 12.441,  8.427, 28.168,,,  8.966
2016-08-16 03:00:00+02:00,  8.300, 10.600,,,,,,,,,  9.812, 16.293,, 19.902, 10.117,  8.751, 31.562,,,  9.355
2016-08-16 04:00:00+02:00,  9.700, 10.800,,,,,,,,,  8.759, 15.015,, 24.567, 10.479,  9.589, 21.048,,,  9.848
2016-08-16 05:00:00+02:00,  8.900, 10.100,,,,,,,,,  9.585, 14.046,, 19.202,  8.750,  7.849, 20.614,,, 10.017
2016-08-16 06:00:00+02:00,  7.100, 11.100,,,,,,,,,  9.255, 13.840,, 17.515,  7.716,  9.165, 19.125,,,  9.201
2016-08-16 07:00:00+02:00, 11.100, 11.600,,,,,,,,, 11.479, 13.507,, 23.460,  8.945,  9.008, 16.143,,, 10.123
2016-08-16 08:00:00+02:00, 19.900, 14.300,,,,,,,,, 17.807, 18.585,, 57.516, 14.791, 16.506, 35.470,,, 15.572
2016-08-16 09:00:00+02:00, 15.500, 17.700,,,,,,,,, 14.934, 19.782,, 45.761, 12.898, 17.136, 26.973,,, 14.318
2016-08-16 10:00:00+02:00, 19.700, 23.400,,,,,,,,, 16.483, 19.936,, 32.419, 16.239, 13.152, 32.508,,, 15.659
2016-08-16 11:00:00+02:00, 12.200, 12.700,,,,,,,,, 11.536, 14.531,, 32.441, 12.635,  8.754, 21.942,,, 12.303
2016-08-16 12:00:00+02:00, 10.700, 13.700,,,,,,,,,  7.952, 15.338,, 31.058,  8.726,  4.783,,,, 10.170
2016-08-16 13:00:00+02:00,  8.500, 10.700,,,,,,,,,  3.777,  9.912,, 26.859, -1.583,  9.485,,,, 12.545
2016-08-16 14:00:00+02:00,  7.700, 19.300,,,,,,,,,  0.933, 13.800,, 23.150,  2.161,,,,,
2016-08-16 15:00:00+02:00,  8.300, 19.000,,,,,,,,,  4.736,,, 29.149,  9.738,,,,,
